P_value,logOR,OR,gene
1.0,0.03819683,1.0389357064696736,ENSG00000232810
1.0,0.026985441,1.027352845424531,ENSG00000172023
9.04548e-14,0.100075023,1.1052538344237122,ENSG00000198732
1.0,0.009745649,1.0097932924836606,ENSG00000131050
1.0,-0.027365841,0.9730052112035915,ENSG00000168477
0.001632897,-0.065727232,0.9363862456635595,ENSG00000163815
0.122509413,0.048413385,1.0496044563930715,ENSG00000130558
0.004746409,0.05132232,1.052662132667049,ENSG00000197540
0.01085285,-0.06812473,0.9341439505354548,ENSG00000111145
2.50874e-08,-0.062842873,0.9390910186516687,ENSG00000164406
0.204503157,0.047560364,1.0487095035111431,ENSG00000197110
1.0,0.002772584,1.002776431165727,ENSG00000120235
1.0,-0.021769145,0.9784660927698616,ENSG00000248487
1.0,0.025560824,1.0258903031246094,ENSG00000198930
1.0,-0.033155284,0.9673883279959281,ENSG00000138615
2.34708e-05,-0.081381751,0.9218417102695627,ENSG00000150637
1.0,-0.011632725,0.9884346735493852,ENSG00000137509
1.0,0.025460183,1.0257870616938602,ENSG00000248099
1.0,0.015430718,1.0155503862590751,ENSG00000189001
0.00060186,0.060918323,1.0628121033378544,ENSG00000127083
0.000638607,-0.045387859,0.9556267615040491,ENSG00000178287
0.058172744,-0.061882236,0.9399935776769418,ENSG00000187676
1.93388e-19,-0.12525841,0.8822688860221473,ENSG00000163534
1.0,0.035900795,1.0365530101486966,ENSG00000167941
0.009089635,-0.065438618,0.9366565388467877,ENSG00000145824
1.0,0.036984441,1.037676875498049,ENSG00000178172
1.0,0.022362157,1.022614064258352,ENSG00000186803
1.0,0.03412083,1.0347096231388633,ENSG00000143217
1.0,-0.023048299,0.9772152841124307,ENSG00000171155
1.0,-0.039524059,0.9612468270749815,ENSG00000112195
1.0,-0.026397455,0.9739479122036037,ENSG00000187764
0.703411772,0.053003302,1.0544331268517924,ENSG00000041982
0.001009937,-0.058726564,0.9429645743702378,ENSG00000188508
1.10558e-05,-0.070021693,0.9323735937061973,ENSG00000169855
1.0,-0.019823575,0.9803716201133151,ENSG00000169397
1.0,-0.04298146,0.9579291499088358,ENSG00000162836
1.0,0.03908697,1.0398609164215329,ENSG00000164326
3.34424e-13,-0.094652572,0.909688930977947,ENSG00000137558
1.0,-0.000589636,0.9994105378011449,ENSG00000090776
0.203940409,0.053586554,1.055048306466826,ENSG00000242252
1.0,-0.051143691,0.9501421338497607,ENSG00000104763
0.017007104,0.068716883,1.0711329102796796,ENSG00000137392
2.04837e-11,0.090734704,1.094978473312632,ENSG00000050426
6.70671e-10,0.085102717,1.0888289021929436,ENSG00000157303
1.0,-0.029552438,0.9708799653027148,ENSG00000183662
1.0,0.037819179,1.0385434254385137,ENSG00000120210
1.0,0.005157725,1.0051710489608474,ENSG00000159224
1.0,0.010649145,1.0107060489580677,ENSG00000116183
1.0,0.038001431,1.0387327193039555,ENSG00000087460
1.0,0.012305242,1.0123812629892164,ENSG00000213022
1.0,-0.00211845,0.9978837923314995,ENSG00000143590
1.0,0.034844726,1.0354589164687165,ENSG00000164871
6.89898e-06,0.057453866,1.0591364073285947,ENSG00000176782
3.47943e-05,0.067836559,1.0701903811979254,ENSG00000143641
1.0,-0.036673734,0.9639906014040307,ENSG00000204548
1.0,0.034522051,1.0351248536626014,ENSG00000081051
0.331639816,0.008880917,1.008920469343703,ENSG00000015475
1.0,0.056893386,1.058542948881346,ENSG00000134259
1.702e-05,0.079993459,1.0832799819174228,ENSG00000125730
1.0,0.021546056,1.0217798483464173,ENSG00000125726
0.00302172,-0.053598195,0.9478128659497536,ENSG00000130427
1.0,0.036876353,1.0375647211413093,ENSG00000168621
1.0,-0.029058288,0.9713598441938813,ENSG00000027697
1.0,0.021725392,1.0219631066892183,ENSG00000145839
3.28975e-10,0.096288476,1.1010766523718336,ENSG00000113594
0.001880131,0.058331361,1.0600662021158203,ENSG00000204371
1.0,-0.024611445,0.9756889472044386,ENSG00000183691
0.189051489,0.069583614,1.0720616968240406,ENSG00000163221
1.0,0.002330229,1.0023329460936699,ENSG00000186868
1.0,-0.053772524,0.9476476490821094,ENSG00000164924
1.0,-0.026941356,0.97341832499477,ENSG00000162882
2.32198e-05,-0.077078627,0.9258170565269214,ENSG00000149925
8.04515e-06,-0.051309166,0.9499849220878287,ENSG00000118520
2.13693e-05,-0.08218353,0.9211028931685418,ENSG00000002330
6.2694e-15,-0.062430228,0.939478609828341,ENSG00000175203
1.0,-0.042556107,0.9583366946155741,ENSG00000114942
9.94462e-22,-0.134897145,0.8738057823598758,ENSG00000106682
1.0,-0.045482254,0.955536559373279,ENSG00000132507
1.0,0.027663321,1.0280495034699881,ENSG00000134443
1.0,-0.018394419,0.9817737257716384,ENSG00000169567
2.53058e-06,0.058880383,1.060648361576791,ENSG00000109971
0.007163188,-0.064248492,0.9377719417500824,ENSG00000239672
1.0,0.023664151,1.023946368772365,ENSG00000139197
8.71565e-06,-0.077996061,0.9249680699855912,ENSG00000092010
6.70009e-07,0.081273651,1.0846676763521672,ENSG00000112761
0.064097179,0.039829618,1.0406334538775837,ENSG00000129991
1.56684e-08,0.084509777,1.0881834833499113,ENSG00000232810
2.56033e-09,-0.067239136,0.9349715892350271,ENSG00000239697
0.187521122,-0.063004721,0.9389390409474575,ENSG00000090534
0.000380942,0.06703928,1.0693374809259115,ENSG00000152266
1.0,0.008170893,1.008204365851795,ENSG00000157005
1.0,-0.015344771,0.9847723601164772,ENSG00000161249
3.72299e-06,-0.065226939,0.9368548303526076,ENSG00000145826
0.464139978,-0.062449518,0.9394604874607482,ENSG00000163170
1.0,-0.00899383,0.9910464935108847,ENSG00000244414
1.32345e-09,-0.069159304,0.9331780092470022,ENSG00000125735
6.20471e-07,0.083925456,1.0875478206223634,ENSG00000153563
0.389670395,0.044161801,1.0451514477577757,ENSG00000204386
7.38804e-27,-0.123254539,0.8840386116157526,ENSG00000240654
1.14694e-27,-0.122858149,0.8843891051424863,ENSG00000049247
5.61441e-06,0.077083923,1.0801327205672897,ENSG00000184613
1.0,0.031207414,1.0316994706099056,ENSG00000109472
1.0,0.00978949,1.0098375638018389,ENSG00000171136
0.000288956,0.046154057,1.0472357325255053,ENSG00000073849
1.0,0.020742675,1.0209592994808903,ENSG00000183317
1.0,-0.024931149,0.9753770654028477,ENSG00000145708
1.0,0.044321259,1.0453181188054952,ENSG00000041982
6.71191e-05,0.057141424,1.0588055403222825,ENSG00000105426
1.0,0.008491701,1.0085278577646175,ENSG00000182575
1.3045299999999998e-31,-0.136534603,0.8723761329060116,ENSG00000142166
1.0,-0.002822237,0.9971817417669543,ENSG00000159763
1.0,-0.014503672,0.9856009995988672,ENSG00000023318
6.711170000000001e-24,0.123138481,1.1310410377969653,ENSG00000129103
0.022464861,-0.054263016,0.9471829494664543,ENSG00000049860
1.0,0.047574952,1.0487248021969686,ENSG00000093072
1.0,-0.006587643,0.9934340079511473,ENSG00000155893
1.0,0.013694734,1.0137889364040826,ENSG00000163710
1.78856e-05,0.066895541,1.069183786471949,ENSG00000054938
1.0,0.002991755,1.0029962347653294,ENSG00000143297
4.25605e-21,-0.107319902,0.8982382788019033,ENSG00000127418
1.0,0.043291028,1.0442417542219231,ENSG00000139610
4.66575e-22,-0.108751082,0.8969536576233883,ENSG00000124205
1.60895e-09,0.0696251,1.072106173298164,ENSG00000125851
1.0,-0.036705805,0.9639596857572036,ENSG00000165072
1.0,-0.045081912,0.9559191773744492,ENSG00000141510
1.06385e-13,-0.110194219,0.8956601641813999,ENSG00000034152
4.13835e-05,-0.05962604,0.9421167817084771,ENSG00000141510
1.61662e-29,-0.140763601,0.8686946459719161,ENSG00000150991
8.38537e-12,-0.091299068,0.9127446973453462,ENSG00000197746
1.0,0.011193155,1.0112560327405362,ENSG00000002726
1.05247e-06,-0.062441458,0.9394680595427926,ENSG00000147873
1.62818e-19,-0.110968507,0.8949669336788598,ENSG00000104818
1.0,-0.017658859,0.9824961449121065,ENSG00000120242
1.0,0.003091097,1.0030958793666485,ENSG00000116260
1.0,0.041458751,1.0423301658876967,ENSG00000120509
2.13847e-08,-0.064603183,0.9374393814638479,ENSG00000159322
3.8819e-14,0.110528369,1.1168680330319238,ENSG00000044012
1.0,-0.045092573,0.9559089863744225,ENSG00000052344
0.000198314,-0.077167421,0.9257348531768402,ENSG00000165487
1.0,0.018727072,1.0189035233642252,ENSG00000129451
1.0,0.023517347,1.02379606038285,ENSG00000118434
0.008561298,0.049970764,1.0512403618635295,ENSG00000147869
1.0,-0.009135328,0.9909062723348878,ENSG00000113739
0.00053777,-0.054543973,0.9469168691668327,ENSG00000114013
1.20762e-09,0.085939488,1.089740383939823,ENSG00000205221
1.0,-0.025901864,0.9744307116490087,ENSG00000164932
1.0,0.0234438,1.0237207660228682,ENSG00000127418
0.000657152,0.054454634,1.0559645704383793,ENSG00000124467
1.0,0.032272585,1.0327989924521461,ENSG00000169218
1.0,-0.032570586,0.9679541234101351,ENSG00000130202
1.0,-0.010324306,0.989728806706096,ENSG00000101307
1.0,-0.027814295,0.9725689609510031,ENSG00000026103
1.0,0.006667331,1.0066896071312594,ENSG00000161055
2.31572e-22,-0.119769023,0.8871253185994595,ENSG00000088882
1.0,-0.053316493,0.9480799043405758,ENSG00000204421
1.0,-0.015317223,0.9847994889991252,ENSG00000138028
1.0,0.029202298,1.029632866077498,ENSG00000041982
0.036525761,0.057764063,1.0594649992262144,ENSG00000041982
2.09272e-11,-0.103589872,0.9015949909556384,ENSG00000056736
5.10168e-11,-0.077190977,0.925713046823475,ENSG00000100979
0.165957989,0.049888001,1.0511533616577093,ENSG00000142871
1.0,-0.013238271,0.986848969514025,ENSG00000015592
2.51739e-06,-0.069993737,0.932399659506729,ENSG00000117385
1.0,-0.041888281,0.9589769105296148,ENSG00000075035
2.24323e-15,0.097543627,1.1024595375164206,ENSG00000140564
0.030994508,-0.066794167,0.9353877151828248,ENSG00000136099
1.0,0.013264796,1.0133531637006779,ENSG00000157350
1.93271e-26,-0.124560591,0.8828847648749131,ENSG00000183019
1.0,-0.039948434,0.9608389844979592,ENSG00000189292
0.000556004,-0.072864966,0.9297263662199109,ENSG00000110917
1.0,0.024728806,1.0250370989162334,ENSG00000147256
1.0,-0.052149662,0.9491867990173628,ENSG00000188958
1.0,0.037598084,1.0383138340615543,ENSG00000139182
1.0,0.004643874,1.004654673493555,ENSG00000187172
1.0,0.016846431,1.0169891323285143,ENSG00000138315
0.002743422,0.068463872,1.0708619361520797,ENSG00000173918
1.89254e-21,0.104640382,1.1103112506402053,ENSG00000121316
8.70227e-06,0.073682147,1.0764645936120907,ENSG00000253846
0.000195523,0.060451438,1.062316008127705,ENSG00000167968
0.066605541,-0.052994948,0.9483848037102238,ENSG00000125378
7.64007e-06,0.055333088,1.0568925942925944,ENSG00000168743
1.0,0.026654206,1.0270126065573983,ENSG00000234906
1.0,-0.024802722,0.9755023381972586,ENSG00000007312
1.0,0.034571898,1.0351764528172027,ENSG00000027644
3.04787e-13,-0.093017411,0.911177635644217,ENSG00000181333
6.0005e-11,0.107492186,1.1134821599629443,ENSG00000153002
1.0,0.026193285,1.0265393439564856,ENSG00000219073
1.0,0.034231196,1.0348238262030822,ENSG00000144647
1.0,-0.027844205,0.9725398718484107,ENSG00000185982
1.0,0.047700448,1.048856421223403,ENSG00000153233
0.001509979,-0.053690909,0.9477249945012195,ENSG00000119147
1.0,-0.008753179,0.9912850185400869,ENSG00000139192
1.0,-0.021051656,0.979168383341049,ENSG00000113621
1.02426e-05,0.067626784,1.0699659055562218,ENSG00000122176
6.78159e-12,-0.103085292,0.902050032548964,ENSG00000125823
1.63716e-08,-0.085428582,0.9181187109148644,ENSG00000177030
1.0,0.022087598,1.0223333349036325,ENSG00000171819
1.96903e-25,-0.134546383,0.8741123339838953,ENSG00000006047
1.0,-0.042967904,0.9579421356844093,ENSG00000185559
8.70901e-06,0.069895261,1.0723958537024605,ENSG00000137674
0.000117911,-0.050667764,0.9505944397688594,ENSG00000173950
1.0,-0.017729268,0.9824269707763088,ENSG00000151033
1.0,0.002945654,1.0029499967017292,ENSG00000197859
1.10875e-08,-0.080032654,0.9230862034376075,ENSG00000167862
5.35109e-07,-0.090953603,0.9130600731647318,ENSG00000109323
2.50054e-06,-0.068563402,0.9337342576073635,ENSG00000038295
2.05929e-06,-0.086081055,0.9175198586339152,ENSG00000124116
1.0,0.044707081,1.04572150334504,ENSG00000179403
1.11965e-06,-0.059011066,0.9426963372217123,ENSG00000164816
1.0,-0.015338053,0.9847789758394146,ENSG00000169193
0.850033047,-0.052068126,0.9492641950674467,ENSG00000214285
1.0,0.036619724,1.0372984861077639,ENSG00000064205
1.0,-0.021926554,0.9783120855220462,ENSG00000166598
1.4689e-07,-0.074310461,0.9283834222494043,ENSG00000149735
1.0,-0.041839817,0.9590233875128279,ENSG00000196365
0.000335111,0.063519318,1.0655800704784402,ENSG00000186572
2.89398e-13,-0.089529861,0.9143609609839862,ENSG00000167543
1.0,0.0047807,1.0047921457785873,ENSG00000085514
0.000887205,0.072105248,1.074768455341729,ENSG00000131094
1.0,-0.011349512,0.9887146507433042,ENSG00000242221
1.1073899999999999e-20,0.119010967,1.1263822712549842,ENSG00000159166
1.31835e-05,-0.07118811,0.9312866913100935,ENSG00000175189
1.0,0.012976766,1.01306132961944,ENSG00000069122
1.0,0.04297089,1.0439075062608016,ENSG00000120211
1.11718e-06,-0.04646153,0.9546012833749741,ENSG00000205883
1.0,0.01578612,1.015911379042431,ENSG00000204021
0.158361292,0.053003592,1.0544334326374434,ENSG00000184232
1.0,-0.008346125,0.9916886072076417,ENSG00000178772
1.0,0.006031437,1.0060496627401858,ENSG00000183607
1.0,0.010227683,1.0102801645186197,ENSG00000167985
1.0,0.005368719,1.0053831563970632,ENSG00000147885
1.0,-0.007361261,0.992665766721721,ENSG00000144119
1.0,0.022082016,1.0223276282548843,ENSG00000206150
1.50606e-11,0.077629009,1.0807216462844127,ENSG00000123342
1.0,0.00992886,1.0099783146711023,ENSG00000198673
1.0,0.013485348,1.013576685415813,ENSG00000116005
1.0,-0.022415903,0.9778334665967053,ENSG00000108950
1.0,-0.002644414,0.9973590793827066,ENSG00000131480
0.004694915,-0.041346288,0.9594968101805422,ENSG00000100802
1.0,-0.035257341,0.9653569583647139,ENSG00000197614
1.0,0.008010908,1.0080430811782324,ENSG00000049192
0.004266792,0.052896302,1.0543203085431063,ENSG00000221826
1.0,0.043632335,1.044598222071357,ENSG00000163661
1.0,0.037922274,1.0386504995922694,ENSG00000075223
0.755097993,0.040156384,1.040973553072174,ENSG00000170231
1.0,0.012564061,1.0126433204065786,ENSG00000106819
1.0,-0.034266346,0.9663140964648728,ENSG00000186818
1.0,-0.038551184,0.9621824551326489,ENSG00000141522
0.061330734,0.047236425,1.048369840621284,ENSG00000187664
0.000226539,0.075796953,1.0787435162837635,ENSG00000170848
0.025138134,0.066256937,1.0685012193974015,ENSG00000204956
1.0,0.01799661,1.0181595248231543,ENSG00000163902
1.0,0.045047673,1.0460777283835627,ENSG00000110245
1.32781e-08,0.08780658,1.0917769301106635,ENSG00000157150
1.0,-0.039050765,0.9617018871108528,ENSG00000188710
1.0,-0.031171576,0.9693092486041517,ENSG00000213413
1.51574e-12,-0.10887768,0.8968401122716995,ENSG00000163389
1.0,-0.032636003,0.9678908048263224,ENSG00000176358
1.0,0.028035976,1.028432682650088,ENSG00000244355
0.029325324,0.051192869,1.0525258733209577,ENSG00000077942
1.0,0.020661943,1.0208768787217657,ENSG00000134365
1.0,0.032331476,1.0328598168085965,ENSG00000185664
0.032492735,-0.040828612,0.9599936472404647,ENSG00000198183
1.0,0.023223319,1.0234950799253173,ENSG00000142549
1.0,0.00904905,1.0090901164302124,ENSG00000171302
2.15467e-10,-0.100286975,0.9045777895731395,ENSG00000128322
1.0,-0.021027686,0.979191854288496,ENSG00000174562
0.069264525,0.057568926,1.0592582785747404,ENSG00000109625
1.0,0.012433615,1.01251123375128,ENSG00000171489
0.195059868,0.04420729,1.0451989917333386,ENSG00000078401
1.0,-0.036595622,0.964065903578851,ENSG00000185559
1.0,0.046831194,1.0479450947283129,ENSG00000102104
1.0,-0.017523646,0.9826290001450233,ENSG00000150938
1.0,-0.003090745,0.9969140264352985,ENSG00000134013
1.0,0.012047786,1.0121206529080264,ENSG00000170348
6.72427e-12,0.100569462,1.1058004501472807,ENSG00000154654
1.0,-0.000218356,0.9997816678379363,ENSG00000124935
1.0,0.027667254,1.0280535467966363,ENSG00000133135
1.0,0.013609824,1.0137028592399504,ENSG00000163377
1.0,-0.007360031,0.992666987701365,ENSG00000183762
1.0,-0.015966842,0.9841599522899704,ENSG00000266524
1.0,-0.051026434,0.9502535511980538,ENSG00000157017
2.74153e-06,0.077976061,1.0810967779845373,ENSG00000111341
1.0,0.027887609,1.0282801084970257,ENSG00000106236
0.18005563,0.049974869,1.0512446772140722,ENSG00000122136
1.1477e-07,-0.07269777,0.9298818257451806,ENSG00000255690
1.0,0.006042168,1.0060604587170423,ENSG00000162694
0.000166116,0.064550161,1.0666790825921837,ENSG00000171199
1.0,0.024254365,1.0245508946367288,ENSG00000114023
0.017648072,0.050409849,1.0517020470899296,ENSG00000137976
0.130810588,-0.05172315,0.949591724924126,ENSG00000151176
1.0,0.016634205,1.0167733236938286,ENSG00000116685
1.0,0.036714859,1.0373971741935109,ENSG00000071677
0.017841017,0.040614969,1.0414510374042178,ENSG00000165973
0.003302572,-0.053729238,0.9476886698460536,ENSG00000171867
2.62793e-07,0.072141604,1.0748075303339923,ENSG00000155011
1.0,0.031057034,1.031544335308431,ENSG00000153802
1.0,0.041047819,1.0419019270625127,ENSG00000132821
1.0,0.034467341,1.035068223530989,ENSG00000105371
1.0,0.013510785,1.0136024680938756,ENSG00000165953
1.0,0.032080006,1.0326001162052876,ENSG00000213085
1.0,0.014459288,1.0145643291676147,ENSG00000165283
1.0,0.014860285,1.014971248001081,ENSG00000112796
1.0,0.002294354,1.00229698804423,ENSG00000172061
1.0,0.014078827,1.0141784004284475,ENSG00000184374
1.53484e-06,0.07154036,1.0741615029847194,ENSG00000243466
1.45778e-05,0.061473063,1.0634018512873247,ENSG00000204389
0.000540042,0.060446453,1.062310712495604,ENSG00000163814
1.0,0.03785453,1.0385801396360843,ENSG00000188175
1.0,-0.025031235,0.9752794486989941,ENSG00000197467
1.0,-0.004780304,0.9952311034688712,ENSG00000278505
0.29850101,0.045660657,1.0467191538655125,ENSG00000176204
1.0,-0.006590187,0.9934314806582458,ENSG00000162894
1.0,0.01265388,1.0127342791018226,ENSG00000178031
3.7715e-06,0.074584025,1.077435871267988,ENSG00000111339
1.0,0.023117639,1.0233869226804002,ENSG00000112769
1.0,-0.031864453,0.9686378691384612,ENSG00000000005
1.0,0.015292859,1.0154103931482525,ENSG00000126838
1.0,-0.001113464,0.9988871556710246,ENSG00000140093
1.0,0.028329532,1.02873462955167,ENSG00000130528
1.0,0.001318291,1.0013191603275473,ENSG00000073670
1.20632e-07,-0.061564003,0.9402927622558248,ENSG00000165379
1.0,0.021135629,1.0213605683564,ENSG00000118257
1.0,-0.014097596,0.9860013097830587,ENSG00000115339
1.0,-0.00054643,0.9994537192656835,ENSG00000112167
1.0,-0.036308051,0.9643431808413481,ENSG00000174132
5.98795e-09,0.080521136,1.0838517546908448,ENSG00000154856
1.0,-0.017398513,0.9827519671531534,ENSG00000164620
1.0,0.021894484,1.022135927085716,ENSG00000011201
1.0,-0.03135307,0.969133340754978,ENSG00000173376
1.0,0.021067398,1.0212908822808628,ENSG00000099769
1.0,0.013458804,1.013549781393347,ENSG00000170498
0.001312822,-0.072671175,0.9299065562811891,ENSG00000173786
1.0,-0.033825508,0.9667401783481725,ENSG00000134901
1.0,-0.05175544,0.949561063102366,ENSG00000182685
0.095642835,-0.038237075,0.9624847327730265,ENSG00000181036
1.0,-0.002615401,0.9973880161814463,ENSG00000169783
1.0,0.017548134,1.017703007088375,ENSG00000107014
1.0,0.027292024,1.0276678626289324,ENSG00000171388
1.0,-0.031732727,0.9687654723345561,ENSG00000085741
1.0,-0.024043065,0.9762436669191126,ENSG00000138138
1.0,0.034567324,1.035171717930936,ENSG00000136213
0.000197835,0.079954654,1.0832379460533306,ENSG00000187021
1.0,-0.026332539,0.9740111390584673,ENSG00000164825
1.0,-0.007488817,0.9925391543224383,ENSG00000112280
2.39421e-05,-0.058221688,0.9434407747536447,ENSG00000170315
4.14851e-09,0.082666102,1.086179074972825,ENSG00000133110
1.0,-0.01278183,0.9872995106594223,ENSG00000150991
5.5741e-06,0.077372804,1.0804447954618235,ENSG00000065320
1.6244700000000002e-28,-0.14578953,0.8643396015978401,ENSG00000170315
0.003487415,-0.069249427,0.9330939122348693,ENSG00000196776
1.0,0.032724267,1.0332655945366034,ENSG00000163286
1.50896e-19,0.114757288,1.1216011784677709,ENSG00000120256
0.420932593,0.056642076,1.058276959877111,ENSG00000163286
3.86994e-07,-0.080882608,0.9223019559610038,ENSG00000072274
1.01337e-27,-0.124863017,0.8826177979379172,ENSG00000143110
1.0,-0.000542254,0.9994578929931299,ENSG00000149541
1.85835e-10,-0.081059153,0.9221391425345598,ENSG00000132570
1.0,-0.03505491,0.9655523963198356,ENSG00000198833
1.0,-0.003566652,0.996439700948082,ENSG00000146006
1.0,0.043891814,1.044869308542524,ENSG00000166069
1.0,0.005979607,1.0059975205374427,ENSG00000168282
0.106485283,0.05275167,1.0541678311150646,ENSG00000205846
1.0,0.015823154,1.0159490030011211,ENSG00000155970
0.702576262,0.050477651,1.0517733570095766,ENSG00000164104
6.87563e-13,0.094354127,1.0989488444754025,ENSG00000139211
1.0,-0.030707024,0.9697596477630244,ENSG00000174950
0.056432883,0.054410828,1.0559183138675716,ENSG00000160233
1.34869e-18,-0.11237658,0.893707641699235,ENSG00000187094
1.0,0.022665347,1.0229241576227228,ENSG00000130656
1.0,-0.006100679,0.993917892356976,ENSG00000187871
1.0,0.025465223,1.0257922316736794,ENSG00000158850
1.2590099999999998e-39,-0.175710149,0.8388610928292249,ENSG00000152952
0.007583631,-0.072169727,0.9303729729961143,ENSG00000106266
2.60359e-06,-0.074413103,0.9282881360084466,ENSG00000070614
1.0,0.009179877,1.009222141298895,ENSG00000177511
1.0,-0.014128925,0.9859704198319026,ENSG00000148488
1.0,-0.031574445,0.968918822607022,ENSG00000268651
1.52558e-15,-0.083364936,0.9200153392318017,ENSG00000161638
1.0,0.026384147,1.0267352900074846,ENSG00000130312
3.12093e-21,-0.105586931,0.899796249259061,ENSG00000095739
1.0,0.024970027,1.0252843892148784,ENSG00000124225
1.0,0.031693474,1.0322010603460687,ENSG00000143612
1.0,0.038681509,1.0394393788387997,ENSG00000253159
1.0,-0.030799935,0.9696695506099641,ENSG00000104369
0.229382721,-0.032061284,0.9684472299405084,ENSG00000144455
1.0,-0.006665005,0.9933571568821388,ENSG00000064225
1.0,0.041297656,1.042162265233964,ENSG00000112367
1.0,0.022931985,1.0231969444403126,ENSG00000072182
1.0,-0.038401881,0.9623261225844715,ENSG00000028528
1.0,-0.007399677,0.9926276332060998,ENSG00000266200
4.36534e-13,-0.080322934,0.9228182888614764,ENSG00000188624
1.0,0.007271098,1.0072975966188134,ENSG00000196101
2.02909e-09,-0.068336303,0.9339463318035394,ENSG00000110876
1.0,-0.037322929,0.9633649866205192,ENSG00000174469
1.0,0.026768402,1.027129893985767,ENSG00000099365
0.006183181,-0.030589166,0.9698739484310821,ENSG00000175121
0.001424773,0.056066469,1.0576679835334042,ENSG00000167244
1.0,0.033744054,1.0343198428204412,ENSG00000019582
1.0,0.042350645,1.0432602286056962,ENSG00000143553
1.0,0.002425113,1.0024280559650582,ENSG00000162729
0.025975708,-0.033553768,0.9670029160207877,ENSG00000125430
3.20359e-26,0.116863721,1.1239662462568578,ENSG00000128228
8.08366e-08,0.08292243,1.0864575287689824,ENSG00000172461
4.04045e-15,-0.088406961,0.915388273583789,ENSG00000223609
1.0,0.006505623,1.0065268305297637,ENSG00000135318
4.77007e-16,-0.095681028,0.9087538368727431,ENSG00000088543
1.0,0.024817527,1.0251280452670521,ENSG00000167964
0.000598476,0.053586706,1.0550484668341806,ENSG00000198363
1.0,-0.009614685,0.9904313883054854,ENSG00000162576
1.0,0.032746057,1.0332881096392095,ENSG00000164574
1.0,0.023837648,1.024124035807411,ENSG00000188517
1.0,0.030895568,1.0313777894168974,ENSG00000196655
1.0,-0.024860453,0.9754460230973514,ENSG00000166979
2.51364e-08,-0.072583445,0.9299881405620138,ENSG00000137101
1.0,0.005856303,1.005873484666387,ENSG00000137101
1.0,-0.034735768,0.9658605938194692,ENSG00000185774
1.0,0.017077193,1.017223841854647,ENSG00000112303
1.0,-0.012472556,0.9876049039509501,ENSG00000105609
0.048567822,0.050643137,1.05194742517786,ENSG00000187210
7.13257e-08,-0.065222621,0.936858875700499,ENSG00000007520
1.15548e-05,0.065137851,1.067306143462886,ENSG00000138623
1.0,0.024340996,1.0246396563499847,ENSG00000135702
1.0,0.044420012,1.0454213522029014,ENSG00000113532
1.0,0.030725017,1.0312019019028567,ENSG00000176171
1.46229e-06,-0.063923394,0.9380768590941253,ENSG00000125975
1.0,-0.004564107,0.9954462927085438,ENSG00000186567
0.18151537,-0.0398427,0.960940583218271,ENSG00000114948
0.001248698,0.068785232,1.071206123644966,ENSG00000172260
1.0,-0.028429664,0.9719706562700287,ENSG00000069493
1.0,0.00365219,1.0036588673724343,ENSG00000168003
1.0,0.019385575,1.0195746953512015,ENSG00000244482
1.0,-0.029070081,0.9713483890147844,ENSG00000197930
1.0,0.003421761,1.0034276219071385,ENSG00000118640
1.0,-0.004503,0.9955071233037209,ENSG00000204420
1.0,0.025796626,1.0261322386331841,ENSG00000213714
1.70149e-06,-0.072265555,0.9302838214865317,ENSG00000171045
3.25093e-06,0.064956046,1.0671121195072708,ENSG00000197993
1.0,0.028441338,1.028849654685792,ENSG00000177239
1.0,0.013482396,1.013573693341854,ENSG00000169314
1.0,-0.002665719,0.997337830873871,ENSG00000171551
3.26904e-07,-0.071439027,0.9310530449615163,ENSG00000026950
0.006052896,-0.056349262,0.9452089526643003,ENSG00000198488
1.0,-0.020832774,0.9793827291324936,ENSG00000124159
1.0,0.032118705,1.032640077570412,ENSG00000162490
1.0,0.01867212,1.018847534116184,ENSG00000204539
1.0,0.006186271,1.0062054454935887,ENSG00000132718
1.0,0.021081298,1.0213050783227886,ENSG00000141429
1.0,-0.007676017,0.9923533683828556,ENSG00000169340
0.008660012,-0.07083205,0.9316183442900775,ENSG00000176623
7.86895e-05,0.056414,1.0580356198241931,ENSG00000172288
1.0,0.005894239,1.005911644206707,ENSG00000168843
1.0,0.038581445,1.0393353735804736,ENSG00000116824
1.0,-0.04136684,0.9594770908047364,ENSG00000100314
1.0,-0.036808204,0.9638609823029954,ENSG00000149679
1.0,-0.049582675,0.95162647916495,ENSG00000149507
2.72807e-06,0.066413798,1.0686688387133005,ENSG00000095932
6.2237e-15,-0.104493624,0.9007805407653012,ENSG00000090520
4.71134e-16,-0.121599528,0.8855029166286181,ENSG00000109519
1.0,0.019393469,1.0195827439056142,ENSG00000124233
0.418086742,0.041371185,1.0422388972004657,ENSG00000170909
1.0,0.018005155,1.0181682250334654,ENSG00000114204
1.0,0.025226717,1.0255476032455055,ENSG00000174498
1.0,0.034731979,1.0353421781633318,ENSG00000011347
1.0,0.016206969,1.0163390143090152,ENSG00000139292
2.09179e-06,-0.074976456,0.9277653293783303,ENSG00000172590
1.43621e-16,0.114743076,1.1215852383850928,ENSG00000138684
1.0,0.029346798,1.0297816587766597,ENSG00000158874
0.005474594,0.05879079,1.0605533391648674,ENSG00000165816
1.0,0.001257925,1.0012587165195088,ENSG00000167618
0.001745911,0.072209011,1.0748799823270478,ENSG00000041982
